,tmax,tmin,rain,tmax_tomorrow
2007-07-19,74.0,57.0,0.0,74.0
2007-07-20,74.0,57.0,0.0,76.0
2007-07-21,76.0,61.0,0.0,73.0
2007-07-22,73.0,61.0,0.0,72.0
2007-07-23,72.0,60.0,0.0,68.0
2007-07-24,68.0,58.0,0.0,67.0
2007-07-25,67.0,57.0,0.0,68.0
2007-07-26,68.0,57.0,0.0,71.0
2007-07-27,71.0,55.0,0.0,70.0
2007-07-28,70.0,54.0,0.0,69.0
2007-07-29,69.0,57.0,0.0,74.0
2007-07-30,74.0,57.0,0.0,67.0
2007-07-31,67.0,54.0,0.0,69.0
2007-08-01,69.0,56.0,0.0,70.0
2007-08-02,70.0,56.0,0.0,70.0
2007-08-03,70.0,55.0,0.0,68.0
2007-08-04,68.0,52.0,0.0,63.0
2007-08-05,63.0,57.0,0.0,66.0
2007-08-06,66.0,58.0,0.0,67.0
2007-08-07,67.0,58.0,0.0,67.0
2007-08-08,67.0,57.0,0.0,70.0
2007-08-09,70.0,57.0,0.0,72.0
2007-08-10,72.0,52.0,0.0,67.0
2007-08-11,67.0,57.0,0.0,68.0
2007-08-12,68.0,56.0,0.0,71.0
2007-08-13,71.0,49.0,0.0,68.0
2007-08-14,68.0,53.0,0.0,70.0
2007-08-15,70.0,56.0,0.0,73.0
2007-08-16,73.0,55.0,0.0,74.0
2007-08-17,74.0,53.0,0.0,72.0
2007-08-18,72.0,51.0,0.0,75.0
2007-08-19,75.0,57.0,0.0,76.0
2007-08-20,76.0,62.0,0.0,77.0
2007-08-21,77.0,59.0,0.0,76.0
2007-08-22,76.0,57.0,0.0,74.0
2007-08-23,74.0,56.0,0.0,73.0
2007-08-24,73.0,59.0,0.0,71.0
2007-08-25,71.0,59.0,0.0,68.0
2007-08-26,68.0,57.0,0.0,72.0
2007-08-27,72.0,57.0,0.0,81.0
2007-08-28,81.0,56.0,0.0,85.0
2007-08-29,85.0,61.0,0.0,83.0
2007-08-30,83.0,62.0,0.0,74.0
2007-08-31,74.0,60.0,0.0,80.0
2007-09-01,80.0,58.0,0.0,82.0
2007-09-02,82.0,56.0,0.0,71.0
2007-09-03,71.0,57.0,0.0,72.0
2007-09-04,72.0,61.0,0.0,86.0
2007-09-05,86.0,55.0,0.0,76.0
2007-09-06,76.0,57.0,0.0,72.0
2007-09-07,72.0,59.0,0.0,68.0
2007-09-08,68.0,59.0,0.0,68.0
2007-09-09,68.0,60.0,0.0,71.0
2007-09-10,71.0,60.0,0.0,69.0
2007-09-11,69.0,59.0,0.0,67.0
2007-09-12,67.0,59.0,0.0,73.0
2007-09-13,73.0,60.0,0.0,73.0
2007-09-14,73.0,60.0,0.0,70.0
2007-09-15,70.0,59.0,0.0,70.0
2007-09-16,70.0,60.0,0.0,69.0
2007-09-17,69.0,57.0,0.0,66.0
2007-09-18,66.0,57.0,0.0,65.0
2007-09-19,65.0,56.0,0.0,67.0
2007-09-20,67.0,48.0,0.0,72.0
2007-09-21,72.0,57.0,0.0,65.0
2007-09-22,65.0,57.0,0.16,66.0
2007-09-23,66.0,53.0,0.0,75.0
2007-09-24,75.0,50.0,0.01,81.0
2007-09-25,81.0,50.0,0.0,85.0
2007-09-26,85.0,51.0,0.0,70.0
2007-09-27,70.0,53.0,0.0,66.0
2007-09-28,66.0,51.0,0.0,71.0
2007-09-29,71.0,48.0,0.0,71.0
2007-09-30,71.0,47.0,0.0,69.0
2007-10-01,69.0,54.0,0.0,76.0
2007-10-02,76.0,50.0,0.0,69.0
2007-10-03,69.0,52.0,0.0,65.0
2007-10-04,65.0,50.0,0.0,63.0
2007-10-05,63.0,49.0,0.0,69.0
2007-10-06,69.0,43.0,0.0,72.0
2007-10-07,72.0,44.0,0.0,75.0
2007-10-08,75.0,48.0,0.0,67.0
2007-10-09,67.0,51.0,0.34,65.0
2007-10-10,65.0,52.0,0.19,65.0
2007-10-11,65.0,47.0,0.0,58.0
2007-10-12,58.0,53.0,0.83,67.0
2007-10-13,67.0,47.0,0.0,62.0
2007-10-14,62.0,49.0,0.01,73.0
2007-10-15,73.0,55.0,0.02,62.0
2007-10-16,62.0,55.0,0.02,65.0
2007-10-17,65.0,48.0,0.13,74.0
2007-10-18,74.0,50.0,0.0,70.0
2007-10-19,70.0,57.0,0.01,67.0
2007-10-20,67.0,53.0,0.0,74.0
2007-10-21,74.0,49.0,0.0,76.0
2007-10-22,76.0,50.0,0.0,75.0
2007-10-23,75.0,51.0,0.0,79.0
2007-10-24,79.0,50.0,0.0,64.0
2007-10-25,64.0,49.0,0.0,63.0
2007-10-26,63.0,51.0,0.0,65.0
2007-10-27,65.0,47.0,0.0,74.0
2007-10-28,74.0,49.0,0.0,59.0
2007-10-29,59.0,53.0,0.0,60.0
2007-10-30,60.0,54.0,0.0,69.0
2007-10-31,69.0,53.0,0.0,66.0
2007-11-01,66.0,51.0,0.0,73.0
2007-11-02,73.0,48.0,0.01,74.0
2007-11-03,74.0,44.0,0.0,73.0
2007-11-04,73.0,45.0,0.0,62.0
2007-11-05,62.0,41.0,0.0,61.0
2007-11-06,61.0,48.0,0.0,58.0
2007-11-07,58.0,47.0,0.0,59.0
2007-11-08,59.0,53.0,0.0,64.0
2007-11-09,64.0,47.0,0.01,61.0
2007-11-10,61.0,48.0,0.57,63.0
2007-11-11,63.0,45.0,0.24,67.0
2007-11-12,67.0,42.0,0.0,67.0
2007-11-13,67.0,54.0,0.0,71.0
2007-11-14,71.0,48.0,0.01,72.0
2007-11-15,72.0,49.0,0.01,60.0
2007-11-16,60.0,54.0,0.0,62.0
2007-11-17,62.0,53.0,0.0,61.0
2007-11-18,61.0,53.0,0.01,61.0
2007-11-19,61.0,47.0,0.01,61.0
2007-11-20,61.0,41.0,0.0,63.0
2007-11-21,63.0,39.0,0.0,63.0
2007-11-22,63.0,37.0,0.0,71.0
2007-11-23,71.0,33.0,0.0,60.0
2007-11-24,60.0,35.0,0.0,58.0
2007-11-25,58.0,43.0,0.0,60.0
2007-11-26,60.0,37.0,0.0,65.0
2007-11-27,65.0,41.0,0.0,65.0
2007-11-28,65.0,39.0,0.0,60.0
2007-11-29,60.0,39.0,0.0,55.0
2007-11-30,55.0,36.0,0.0,54.0
2007-12-01,54.0,36.0,0.0,61.0
2007-12-02,61.0,45.0,0.0,66.0
2007-12-03,66.0,50.0,0.0,61.0
2007-12-04,61.0,53.0,0.21,56.0
2007-12-05,56.0,46.0,0.01,54.0
2007-12-06,54.0,48.0,0.31,58.0
2007-12-07,58.0,45.0,0.31,53.0
2007-12-08,53.0,36.0,0.0,57.0
2007-12-09,57.0,36.0,0.0,57.0
2007-12-10,57.0,37.0,0.0,59.0
2007-12-11,59.0,38.0,0.0,55.0
2007-12-12,55.0,34.0,0.0,55.0
2007-12-13,55.0,33.0,0.0,55.0
2007-12-14,55.0,34.0,0.0,54.0
2007-12-15,54.0,39.0,0.0,55.0
2007-12-16,55.0,44.0,0.0,55.0
2007-12-17,55.0,48.0,0.36,63.0
2007-12-18,63.0,46.0,0.86,56.0
2007-12-19,56.0,44.0,0.04,54.0
2007-12-20,54.0,44.0,0.59,53.0
2007-12-21,53.0,36.0,0.0,52.0
2007-12-22,52.0,33.0,0.0,56.0
2007-12-23,56.0,38.0,0.0,58.0
2007-12-24,58.0,43.0,0.0,54.0
2007-12-25,54.0,37.0,0.0,54.0
2007-12-26,54.0,42.0,0.0,49.0
2007-12-27,49.0,39.0,0.09,47.0
2007-12-28,47.0,42.0,0.08,53.0
2007-12-29,53.0,44.0,0.08,53.0
2007-12-30,53.0,38.0,0.01,57.0
2007-12-31,57.0,34.0,0.0,56.0
2008-01-01,56.0,38.0,0.0,57.0
2008-01-02,57.0,37.0,0.0,57.0
2008-01-03,57.0,44.0,0.29,58.0
2008-01-04,58.0,49.0,1.98,52.0
2008-01-05,52.0,45.0,0.67,52.0
2008-01-06,52.0,41.0,0.03,52.0
2008-01-07,52.0,43.0,0.14,52.0
2008-01-08,52.0,43.0,0.14,50.0
2008-01-09,50.0,42.0,0.01,53.0
2008-01-10,53.0,48.0,0.07,56.0
2008-01-11,56.0,47.0,0.0,56.0
2008-01-12,56.0,45.0,0.01,62.0
2008-01-13,62.0,43.0,0.0,57.0
2008-01-14,57.0,39.0,0.0,51.0
2008-01-15,51.0,39.0,0.0,60.0
2008-01-16,60.0,37.0,0.01,59.0
2008-01-17,59.0,38.0,0.0,57.0
2008-01-18,57.0,35.0,0.0,57.0
2008-01-19,57.0,36.0,0.0,54.0
2008-01-20,54.0,41.0,0.0,48.0
2008-01-21,48.0,42.0,0.31,48.0
2008-01-22,48.0,41.0,0.12,47.0
2008-01-23,47.0,41.0,0.09,49.0
2008-01-24,49.0,43.0,0.14,53.0
2008-01-25,53.0,45.0,1.52,62.0
2008-01-26,62.0,52.0,0.26,56.0
2008-01-27,56.0,46.0,0.33,51.0
2008-01-28,51.0,39.0,0.11,49.0
2008-01-29,49.0,37.0,0.09,52.0
2008-01-30,52.0,38.0,0.08,53.0
2008-01-31,53.0,44.0,0.39,51.0
2008-02-01,51.0,37.0,0.01,54.0
2008-02-02,54.0,38.0,0.37,54.0
2008-02-03,54.0,46.0,0.06,56.0
2008-02-04,56.0,41.0,0.0,55.0
2008-02-05,55.0,34.0,0.0,54.0
2008-02-06,54.0,43.0,0.0,56.0
2008-02-07,56.0,39.0,0.0,60.0
2008-02-08,60.0,44.0,0.0,63.0
2008-02-09,63.0,41.0,0.0,65.0
2008-02-10,65.0,42.0,0.0,67.0
2008-02-11,67.0,42.0,0.0,64.0
2008-02-12,64.0,41.0,0.01,65.0
2008-02-13,65.0,46.0,0.0,63.0
2008-02-14,63.0,41.0,0.0,59.0
2008-02-15,59.0,37.0,0.0,59.0
2008-02-16,59.0,39.0,0.0,54.0
2008-02-17,54.0,43.0,0.0,54.0
2008-02-18,54.0,48.0,0.0,55.0
2008-02-19,55.0,49.0,0.77,57.0
2008-02-20,57.0,46.0,0.12,57.0
2008-02-21,57.0,48.0,0.12,55.0
2008-02-22,55.0,43.0,0.1,56.0
2008-02-23,56.0,42.0,0.14,61.0
2008-02-24,61.0,51.0,0.13,59.0
2008-02-25,59.0,46.0,0.0,64.0
2008-02-26,64.0,41.0,0.0,64.0
2008-02-27,64.0,47.0,0.01,67.0
2008-02-28,67.0,44.0,0.0,59.0
2008-02-29,59.0,48.0,0.0,60.0
2008-03-01,60.0,49.0,0.02,69.0
2008-03-02,69.0,46.0,0.0,68.0
2008-03-03,68.0,40.0,0.0,65.0
2008-03-04,65.0,41.0,0.0,65.0
2008-03-05,65.0,42.0,0.0,62.0
2008-03-06,62.0,41.0,0.0,64.0
2008-03-07,64.0,41.0,0.0,63.0
2008-03-08,63.0,43.0,0.0,68.0
2008-03-09,68.0,43.0,0.0,64.0
2008-03-10,64.0,47.0,0.0,61.0
2008-03-11,61.0,47.0,0.0,61.0
2008-03-12,61.0,50.0,0.0,60.0
2008-03-13,60.0,52.0,0.05,60.0
2008-03-14,60.0,50.0,0.0,58.0
2008-03-15,58.0,45.0,0.04,66.0
2008-03-16,66.0,46.0,0.0,63.0
2008-03-17,63.0,45.0,0.0,63.0
2008-03-18,63.0,46.0,0.0,60.0
2008-03-19,60.0,50.0,0.0,60.0
2008-03-20,60.0,42.0,0.0,65.0
2008-03-21,65.0,40.0,0.0,68.0
2008-03-22,68.0,42.0,0.0,67.0
2008-03-23,67.0,40.0,0.0,65.0
2008-03-24,65.0,44.0,0.01,60.0
2008-03-25,60.0,50.0,0.0,60.0
2008-03-26,60.0,48.0,0.0,59.0
2008-03-27,59.0,43.0,0.0,59.0
2008-03-28,59.0,44.0,0.12,56.0
2008-03-29,56.0,48.0,0.0,59.0
2008-03-30,59.0,41.0,0.0,61.0
2008-03-31,61.0,40.0,0.0,60.0
2008-04-01,60.0,46.0,0.0,62.0
2008-04-02,62.0,46.0,0.0,63.0
2008-04-03,63.0,44.0,0.0,57.0
2008-04-04,57.0,44.0,0.0,59.0
2008-04-05,59.0,47.0,0.0,60.0
2008-04-06,60.0,45.0,0.0,61.0
2008-04-07,61.0,39.0,0.0,58.0
2008-04-08,58.0,47.0,0.0,61.0
2008-04-09,61.0,45.0,0.0,67.0
2008-04-10,67.0,43.0,0.0,78.0
2008-04-11,78.0,46.0,0.0,82.0
2008-04-12,82.0,51.0,0.0,80.0
2008-04-13,80.0,50.0,0.0,61.0
2008-04-14,61.0,49.0,0.0,62.0
2008-04-15,62.0,45.0,0.0,68.0
2008-04-16,68.0,41.0,0.0,75.0
2008-04-17,75.0,45.0,0.0,59.0
2008-04-18,59.0,49.0,0.0,58.0
2008-04-19,58.0,46.0,0.0,57.0
2008-04-20,57.0,43.0,0.0,57.0
2008-04-21,57.0,42.0,0.0,60.0
2008-04-22,60.0,47.0,0.2,59.0
2008-04-23,59.0,48.0,0.03,65.0
2008-04-24,65.0,40.0,0.0,71.0
2008-04-25,71.0,44.0,0.0,77.0
2008-04-26,77.0,47.0,0.0,75.0
2008-04-27,75.0,52.0,0.0,67.0
2008-04-28,67.0,48.0,0.0,63.0
2008-04-29,63.0,49.0,0.0,63.0
2008-04-30,63.0,46.0,0.0,68.0
2008-05-01,68.0,42.0,0.0,59.0
2008-05-02,59.0,46.0,0.0,63.0
2008-05-03,63.0,49.0,0.0,58.0
2008-05-04,58.0,48.0,0.0,64.0
2008-05-05,64.0,44.0,0.0,65.0
2008-05-06,65.0,51.0,0.0,63.0
2008-05-07,63.0,50.0,0.0,62.0
2008-05-08,62.0,49.0,0.0,63.0
2008-05-09,63.0,49.0,0.0,65.0
2008-05-10,65.0,48.0,0.0,62.0
2008-05-11,62.0,49.0,0.0,65.0
2008-05-12,65.0,46.0,0.0,78.0
2008-05-13,78.0,46.0,0.0,86.0
2008-05-14,86.0,54.0,0.0,99.0
2008-05-15,99.0,62.0,0.0,92.0
2008-05-16,92.0,64.0,0.0,77.0
2008-05-17,77.0,54.0,0.0,66.0
2008-05-18,66.0,52.0,0.0,65.0
2008-05-19,65.0,52.0,0.0,65.0
2008-05-20,65.0,53.0,0.0,68.0
2008-05-21,68.0,49.0,0.0,76.0
2008-05-22,76.0,52.0,0.0,66.0
2008-05-23,66.0,49.0,0.0,61.0
2008-05-24,61.0,53.0,0.0,66.0
2008-05-25,66.0,50.0,0.0,62.0
2008-05-26,62.0,51.0,0.0,64.0
2008-05-27,64.0,52.0,0.0,66.0
2008-05-28,66.0,50.0,0.0,65.0
2008-05-29,65.0,54.0,0.0,65.0
2008-05-30,65.0,53.0,0.0,57.0
2008-05-31,57.0,51.0,0.0,62.0
2008-06-01,62.0,50.0,0.0,62.0
2008-06-02,62.0,48.0,0.0,65.0
2008-06-03,65.0,52.0,0.0,68.0
2008-06-04,68.0,51.0,0.0,66.0
2008-06-05,66.0,50.0,0.0,69.0
2008-06-06,69.0,50.0,0.0,73.0
2008-06-07,73.0,48.0,0.0,74.0
2008-06-08,74.0,50.0,0.0,86.0
2008-06-09,86.0,51.0,0.0,77.0
2008-06-10,77.0,52.0,0.0,83.0
2008-06-11,83.0,52.0,0.0,86.0
2008-06-12,86.0,53.0,0.0,72.0
2008-06-13,72.0,53.0,0.0,66.0
2008-06-14,66.0,53.0,0.0,61.0
2008-06-15,61.0,51.0,0.0,60.0
2008-06-16,60.0,50.0,0.0,76.0
2008-06-17,76.0,50.0,0.0,80.0
2008-06-18,80.0,51.0,0.0,89.0
2008-06-19,89.0,53.0,0.0,97.0
2008-06-20,97.0,59.0,0.0,90.0
2008-06-21,90.0,57.0,0.0,65.0
2008-06-22,65.0,53.0,0.0,59.0
2008-06-23,59.0,52.0,0.0,69.0
2008-06-24,69.0,51.0,0.0,63.0
2008-06-25,63.0,53.0,0.0,69.0
2008-06-26,69.0,53.0,0.0,69.0
2008-06-27,69.0,53.0,0.0,65.0
2008-06-28,65.0,56.0,0.0,67.0
2008-06-29,67.0,53.0,0.0,69.0
2008-06-30,69.0,53.0,0.0,66.0
2008-07-01,66.0,54.0,0.0,66.0
2008-07-02,66.0,54.0,0.0,72.0
2008-07-03,72.0,54.0,0.0,68.0
2008-07-04,68.0,56.0,0.0,73.0
2008-07-05,73.0,56.0,0.0,72.0
2008-07-06,72.0,57.0,0.0,82.0
2008-07-07,82.0,56.0,0.0,91.0
2008-07-08,91.0,60.0,0.0,82.0
2008-07-09,82.0,60.0,0.0,76.0
2008-07-10,76.0,59.0,0.0,75.0
2008-07-11,75.0,56.0,0.0,72.0
2008-07-12,72.0,58.0,0.0,72.0
2008-07-13,72.0,58.0,0.0,69.0
2008-07-14,69.0,60.0,0.0,70.0
2008-07-15,70.0,59.0,0.0,68.0
2008-07-16,68.0,57.0,0.0,65.0
2008-07-17,65.0,55.0,0.0,67.0
2008-07-18,67.0,54.0,0.0,65.0
2008-07-19,65.0,53.0,0.0,63.0
2008-07-20,63.0,53.0,0.0,64.0
2008-07-21,64.0,55.0,0.0,72.0
2008-07-22,72.0,52.0,0.0,70.0
2008-07-23,70.0,51.0,0.0,68.0
2008-07-24,68.0,50.0,0.0,71.0
2008-07-25,71.0,51.0,0.0,77.0
2008-07-26,77.0,53.0,0.0,65.0
2008-07-27,65.0,56.0,0.0,63.0
2008-07-28,63.0,54.0,0.0,69.0
2008-07-29,69.0,54.0,0.0,69.0
2008-07-30,69.0,57.0,0.0,67.0
2008-07-31,67.0,56.0,0.0,70.0
2008-08-01,70.0,54.0,0.0,75.0
2008-08-02,75.0,57.0,0.0,63.0
2008-08-03,63.0,54.0,0.0,64.0
2008-08-04,64.0,53.0,0.0,65.0
2008-08-05,65.0,54.0,0.0,66.0
2008-08-06,66.0,55.0,0.0,65.0
2008-08-07,65.0,55.0,0.0,65.0
2008-08-08,65.0,56.0,0.0,67.0
2008-08-09,67.0,56.0,0.0,78.0
2008-08-10,78.0,51.0,0.0,75.0
2008-08-11,75.0,54.0,0.0,73.0
2008-08-12,73.0,55.0,0.0,79.0
2008-08-13,79.0,55.0,0.0,71.0
2008-08-14,71.0,56.0,0.0,72.0
2008-08-15,72.0,56.0,0.0,67.0
2008-08-16,67.0,58.0,0.0,69.0
2008-08-17,69.0,58.0,0.0,69.0
2008-08-18,69.0,56.0,0.0,70.0
2008-08-19,70.0,58.0,0.0,74.0
2008-08-20,74.0,57.0,0.0,71.0
2008-08-21,71.0,60.0,0.0,72.0
2008-08-22,72.0,55.0,0.0,71.0
2008-08-23,71.0,58.0,0.0,74.0
2008-08-24,74.0,59.0,0.0,77.0
2008-08-25,77.0,54.0,0.01,77.0
2008-08-26,77.0,56.0,0.0,86.0
2008-08-27,86.0,56.0,0.0,90.0
2008-08-28,90.0,58.0,0.0,90.0
2008-08-29,90.0,57.0,0.0,70.0
2008-08-30,70.0,57.0,0.0,71.0
2008-08-31,71.0,55.0,0.0,81.0
2008-09-01,81.0,52.0,0.0,87.0
2008-09-02,87.0,53.0,0.0,89.0
2008-09-03,89.0,53.0,0.0,92.0
2008-09-04,92.0,56.0,0.0,93.0
2008-09-05,93.0,57.0,0.0,87.0
2008-09-06,87.0,56.0,0.0,72.0
2008-09-07,72.0,57.0,0.0,67.0
2008-09-08,67.0,58.0,0.0,66.0
2008-09-09,66.0,59.0,0.0,69.0
2008-09-10,69.0,58.0,0.0,68.0
2008-09-11,68.0,57.0,0.0,64.0
2008-09-12,64.0,55.0,0.0,67.0
2008-09-13,67.0,57.0,0.0,68.0
2008-09-14,68.0,56.0,0.0,68.0
2008-09-15,68.0,55.0,0.0,65.0
2008-09-16,65.0,55.0,0.0,65.0
2008-09-17,65.0,57.0,0.0,68.0
2008-09-18,68.0,48.0,0.0,74.0
2008-09-19,74.0,50.0,0.0,70.0
2008-09-20,70.0,60.0,0.0,68.0
2008-09-21,68.0,54.0,0.0,79.0
2008-09-22,79.0,50.0,0.0,84.0
2008-09-23,84.0,49.0,0.01,78.0
2008-09-24,78.0,52.0,0.0,79.0
2008-09-25,79.0,51.0,0.0,80.0
2008-09-26,80.0,55.0,0.0,82.0
2008-09-27,82.0,50.0,0.01,68.0
2008-09-28,68.0,54.0,0.0,68.0
2008-09-29,68.0,56.0,0.0,74.0
2008-09-30,74.0,51.0,0.0,75.0
2008-10-01,75.0,53.0,0.0,72.0
2008-10-02,72.0,59.0,0.0,70.0
2008-10-03,70.0,59.0,0.22,68.0
2008-10-04,68.0,59.0,0.1,69.0
2008-10-05,69.0,58.0,0.0,76.0
2008-10-06,76.0,58.0,0.0,78.0
2008-10-07,78.0,55.0,0.0,77.0
2008-10-08,77.0,53.0,0.01,73.0
2008-10-09,73.0,49.0,0.0,65.0
2008-10-10,65.0,50.0,0.0,67.0
2008-10-11,67.0,51.0,0.0,73.0
2008-10-12,73.0,49.0,0.0,75.0
2008-10-13,75.0,46.0,0.0,79.0
2008-10-14,79.0,46.0,0.0,80.0
2008-10-15,80.0,48.0,0.0,83.0
2008-10-16,83.0,48.0,0.0,84.0
2008-10-17,84.0,50.0,0.0,67.0
2008-10-18,67.0,50.0,0.0,59.0
2008-10-19,59.0,51.0,0.0,64.0
2008-10-20,64.0,50.0,0.0,77.0
2008-10-21,77.0,47.0,0.0,83.0
2008-10-22,83.0,49.0,0.0,81.0
2008-10-23,81.0,48.0,0.0,82.0
2008-10-24,82.0,46.0,0.0,81.0
2008-10-25,81.0,49.0,0.0,69.0
2008-10-26,69.0,50.0,0.01,83.0
2008-10-27,83.0,51.0,0.0,66.0
2008-10-28,66.0,48.0,0.01,66.0
2008-10-29,66.0,45.0,0.0,64.0
2008-10-30,64.0,48.0,0.03,71.0
2008-10-31,71.0,59.0,0.09,64.0
2008-11-01,64.0,60.0,1.25,64.0
2008-11-02,64.0,57.0,0.02,62.0
2008-11-03,62.0,52.0,0.22,61.0
2008-11-04,61.0,50.0,0.0,62.0
2008-11-05,62.0,40.0,0.0,66.0
2008-11-06,66.0,49.0,0.0,68.0
2008-11-07,68.0,46.0,0.0,60.0
2008-11-08,60.0,46.0,0.05,63.0
2008-11-09,63.0,50.0,0.0,66.0
2008-11-10,66.0,46.0,0.0,61.0
2008-11-11,61.0,54.0,0.0,63.0
2008-11-12,63.0,50.0,0.01,70.0
2008-11-13,70.0,51.0,0.01,82.0
2008-11-14,82.0,50.0,0.01,85.0
2008-11-15,85.0,61.0,0.0,74.0
2008-11-16,74.0,55.0,0.0,69.0
2008-11-17,69.0,52.0,0.01,65.0
2008-11-18,65.0,46.0,0.01,58.0
2008-11-19,58.0,53.0,0.0,63.0
2008-11-20,63.0,52.0,0.0,64.0
2008-11-21,64.0,41.0,0.0,64.0
2008-11-22,64.0,40.0,0.0,64.0
2008-11-23,64.0,48.0,0.0,62.0
2008-11-24,62.0,44.0,0.0,62.0
2008-11-25,62.0,48.0,0.0,57.0
2008-11-26,57.0,51.0,0.2,59.0
2008-11-27,59.0,50.0,0.0,57.0
2008-11-28,57.0,47.0,0.0,71.0
2008-11-29,71.0,46.0,0.01,65.0
2008-11-30,65.0,44.0,0.0,56.0
2008-12-01,56.0,50.0,0.01,62.0
2008-12-02,62.0,46.0,0.0,59.0
2008-12-03,59.0,43.0,0.0,63.0
2008-12-04,63.0,42.0,0.0,60.0
2008-12-05,60.0,41.0,0.0,65.0
2008-12-06,65.0,38.0,0.0,55.0
2008-12-07,55.0,37.0,0.0,53.0
2008-12-08,53.0,40.0,0.0,60.0
2008-12-09,60.0,37.0,0.0,58.0
2008-12-10,58.0,38.0,0.0,61.0
2008-12-11,61.0,36.0,0.0,56.0
2008-12-12,56.0,44.0,0.01,54.0
2008-12-13,54.0,45.0,0.01,49.0
2008-12-14,49.0,36.0,0.55,51.0
2008-12-15,51.0,41.0,0.16,48.0
2008-12-16,48.0,38.0,0.15,51.0
2008-12-17,51.0,34.0,0.0,52.0
2008-12-18,52.0,35.0,0.0,55.0
2008-12-19,55.0,38.0,0.49,50.0
2008-12-20,50.0,33.0,0.01,51.0
2008-12-21,51.0,42.0,0.33,53.0
2008-12-22,53.0,39.0,0.03,52.0
2008-12-23,52.0,40.0,0.08,56.0
2008-12-24,56.0,47.0,0.09,54.0
2008-12-25,54.0,44.0,0.53,51.0
2008-12-26,51.0,34.0,0.0,54.0
2008-12-27,54.0,36.0,0.0,56.0
2008-12-28,56.0,45.0,0.0,58.0
2008-12-29,58.0,39.0,0.0,54.0
2008-12-30,54.0,39.0,0.0,51.0
2008-12-31,51.0,41.0,0.01,50.0
2009-01-01,50.0,44.0,0.0,66.0
2009-01-02,66.0,41.0,0.15,52.0
2009-01-03,52.0,35.0,0.0,50.0
2009-01-04,50.0,31.0,0.0,49.0
2009-01-05,49.0,42.0,0.02,52.0
2009-01-06,52.0,40.0,0.0,55.0
2009-01-07,55.0,41.0,0.0,54.0
2009-01-08,54.0,40.0,0.0,62.0
2009-01-09,62.0,36.0,0.01,66.0
2009-01-10,66.0,38.0,0.0,63.0
2009-01-11,63.0,34.0,0.01,77.0
2009-01-12,77.0,43.0,0.0,69.0
2009-01-13,69.0,45.0,0.0,65.0
2009-01-14,65.0,38.0,0.0,74.0
2009-01-15,74.0,39.0,0.01,67.0
2009-01-16,67.0,40.0,0.0,65.0
2009-01-17,65.0,37.0,0.0,63.0
2009-01-18,63.0,39.0,0.0,64.0
2009-01-19,64.0,40.0,0.0,64.0
2009-01-20,64.0,40.0,0.0,58.0
2009-01-21,58.0,46.0,0.19,59.0
2009-01-22,59.0,51.0,0.4,55.0
2009-01-23,55.0,53.0,0.2,54.0
2009-01-24,54.0,50.0,0.02,55.0
2009-01-25,55.0,41.0,0.0,54.0
2009-01-26,54.0,37.0,0.0,54.0
2009-01-27,54.0,34.0,0.0,59.0
2009-01-28,59.0,36.0,0.0,70.0
2009-01-29,70.0,38.0,0.01,63.0
2009-01-30,63.0,39.0,0.0,62.0
2009-01-31,62.0,36.0,0.01,65.0
2009-02-01,65.0,35.0,0.01,61.0
2009-02-02,61.0,36.0,0.0,66.0
2009-02-03,66.0,41.0,0.0,63.0
2009-02-04,63.0,38.0,0.0,59.0
2009-02-05,59.0,50.0,0.11,55.0
2009-02-06,55.0,50.0,0.19,58.0
2009-02-07,58.0,45.0,0.0,56.0
2009-02-08,56.0,43.0,0.17,54.0
2009-02-09,54.0,42.0,0.01,53.0
2009-02-10,53.0,33.0,0.13,55.0
2009-02-11,55.0,41.0,0.2,52.0
2009-02-12,52.0,40.0,0.0,54.0
2009-02-13,54.0,42.0,0.72,55.0
2009-02-14,55.0,44.0,0.08,51.0
2009-02-15,51.0,47.0,1.87,55.0
2009-02-16,55.0,47.0,0.52,54.0
2009-02-17,54.0,47.0,0.52,60.0
2009-02-18,60.0,45.0,0.0,62.0
2009-02-19,62.0,45.0,0.0,60.0
2009-02-20,60.0,45.0,0.0,60.0
2009-02-21,60.0,45.0,0.0,59.0
2009-02-22,59.0,52.0,1.11,61.0
2009-02-23,61.0,54.0,0.09,60.0
2009-02-24,60.0,48.0,0.18,60.0
2009-02-25,60.0,51.0,0.02,59.0
2009-02-26,59.0,45.0,0.01,57.0
2009-02-27,57.0,40.0,0.0,62.0
2009-02-28,62.0,48.0,0.0,62.0
2009-03-01,62.0,54.0,0.19,62.0
2009-03-02,62.0,54.0,0.49,58.0
2009-03-03,58.0,49.0,0.72,55.0
2009-03-04,55.0,47.0,0.03,58.0
2009-03-05,58.0,46.0,0.21,58.0
2009-03-06,58.0,43.0,0.0,59.0
2009-03-07,59.0,41.0,0.0,57.0
2009-03-08,57.0,46.0,0.0,55.0
2009-03-09,55.0,41.0,0.0,58.0
2009-03-10,58.0,35.0,0.0,59.0
2009-03-11,59.0,38.0,0.0,60.0
2009-03-12,60.0,40.0,0.0,59.0
2009-03-13,59.0,47.0,0.0,54.0
2009-03-14,54.0,47.0,0.0,60.0
2009-03-15,60.0,49.0,0.02,63.0
2009-03-16,63.0,53.0,0.02,65.0
